taxonomy_section,taxonomy_id,name,handle,friendly_id,controlled_value_count,values_from,sorting,source_commit,source_blob,review_status
base_attributes,6986,Airsoft part type,airsoft-part-type,airsoft_part_type,27,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,6987,Alarm volume adjustability,alarm-volume-adjustability,alarm_volume_adjustability,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,6988,Alignment aid style,alignment-aid-style,alignment_aid_style,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,6989,Altitude suitability,altitude-suitability,altitude_suitability,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,6990,American football safety certification,american-football-safety-certification,american_football_safety_certification,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,6991,Anchor configuration,anchor-configuration,anchor_configuration,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,6992,Animal trap jaw style,animal-trap-jaw-style,animal_trap_jaw_style,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,6993,Animal trap type,animal-trap-type,animal_trap_type,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,6994,Ankle collar style,ankle-collar-style,ankle_collar_style,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,6995,Ankle guard protection level,ankle-guard-protection-level,ankle_guard_protection_level,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,6996,Ankle strap padding type,ankle-strap-padding-type,ankle_strap_padding_type,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,6997,Ankle strap type,ankle-strap-type,ankle_strap_type,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,6998,Anti-reverse type,anti-reverse-type,anti_reverse_type,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,6999,Arbor type,arbor-type,arbor_type,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7000,Archery accessory type,archery-accessory-type,archery_accessory_type,25,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7001,Archery part type,archery-part-type,archery_part_type,18,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7002,Archery range accessory type,archery-range-accessory-type,archery_range_accessory_type,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7003,Archery target features,archery-target-features,archery_target_features,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7004,Archery tool type,archery-tool-type,archery_tool_type,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7005,Armband features,armband-features,armband_features,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7006,Armguard style,armguard-style,armguard_style,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7007,Arrow/bolt point type,arrow-bolt-point-type,arrow_bolt_point_type,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7008,Arrow component type,arrow-component-type,arrow_component_type,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7009,Arrow containment level,arrow-containment-level,arrow_containment_level,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7010,Arrow fletching orientation,arrow-fletching-orientation,arrow_fletching_orientation,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7011,Arrow nock groove size,arrow-nock-groove-size,arrow_nock_groove_size,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7012,Arrow nock type,arrow-nock-type,arrow_nock_type,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7013,Arrow rest style,arrow-rest-style,arrow_rest_style,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7014,Arrow shaft compatibility,arrow-shaft-compatibility,arrow_shaft_compatibility,9,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7015,ART security rating,art-security-rating,art_security_rating,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7016,Artificial bait form,artificial-bait-form,artificial_bait_form,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7017,ASA mounting type,asa-mounting-type,asa_mounting_type,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7018,Ascender/descender type,ascender-descender-type,ascender_descender_type,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7019,Assistance mechanism,assistance-mechanism,assistance_mechanism,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7020,Athletic cup size,athletic-cup-size,athletic_cup_size,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7021,Attachment position,attachment-position,attachment_position,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7022,Attractant scent profile,attractant-scent-profile,attractant_scent_profile,21,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7023,Available firing modes,available-firing-modes,available_firing_modes,8,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7024,Axle compatibility,axle-compatibility,axle_compatibility,9,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7025,Badminton set components included,badminton-set-components-included,badminton_set_components_included,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7026,Bag attachment method,bag-attachment-method,bag_attachment_method,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7027,Bag fill medium,bag-fill-medium,bag_fill_medium,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7028,Bag padding level,bag-padding-level,bag_padding_level,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7029,Bait compatibility,bait-compatibility,bait_compatibility,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7030,Bait species,bait-species,bait_species,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7031,Balance board style,balance-board-style,balance_board_style,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7032,Balance cushion accessories included,balance-cushion-accessories-included,balance_cushion_accessories_included,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7033,Ball bladder material,ball-bladder-material,ball_bladder_material,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7034,Ball certification,ball-certification,ball_certification,9,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7035,Ball construction,ball-construction,ball_construction,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7036,Ball core construction,ball-core-construction,ball_core_construction,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7037,Ball core type,ball-core-type,ball_core_type,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7038,Ball drilling state,ball-drilling-state,ball_drilling_state,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7039,Ball holder type,ball-holder-type,ball_holder_type,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7040,Ball pump accessory type,ball-pump-accessory-type,ball_pump_accessory_type,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7041,Ball return mechanism,ball-return-mechanism,ball_return_mechanism,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7042,Ball return type,ball-return-type,ball_return_type,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7043,Ball speed rating,ball-speed-rating,ball_speed_rating,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7044,Ball surface texture,ball-surface-texture,ball_surface_texture,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7045,Ball surface type,ball-surface-type,ball_surface_type,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7046,Barb type,barb-type,barb_type,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7047,Barbell finish,barbell-finish,barbell_finish,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7048,Barbell knurling pattern,barbell-knurling-pattern,barbell_knurling_pattern,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7049,Barre rail configuration,barre-rail-configuration,barre_rail_configuration,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7050,Barrel profile,barrel-profile,barrel_profile,9,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7051,Barrel thread standard,barrel-thread-standard,barrel_thread_standard,8,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7052,Base anchoring method,base-anchoring-method,base_anchoring_method,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7053,Base ballast method,base-ballast-method,base_ballast_method,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7054,Base fill material,base-fill-material,base_fill_material,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7055,Baseball glove type,baseball-glove-type,baseball_glove_type,9,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7056,Baseball & softball league certification,baseball-softball-league-certification,baseball_softball_league_certification,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7057,Baseball/softball usage role,baseball-softball-usage-role,baseball_softball_usage_role,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7058,Baseplate construction,baseplate-construction,baseplate_construction,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7059,Basketball hoop accessory type,basketball-hoop-accessory-type,basketball_hoop_accessory_type,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7060,Basketball padding location,basketball-padding-location,basketball_padding_location,8,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7061,Basketball rim type,basketball-rim-type,basketball_rim_type,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7062,Bat construction,bat-construction,bat_construction,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7063,Bat handle size compatibility,bat-handle-size-compatibility,bat_handle_size_compatibility,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7064,Baton size standard,baton-size-standard,baton_size_standard,3,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7065,Battery configuration,battery-configuration,battery_configuration,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7066,Batting cage components included,batting-cage-components-included,batting_cage_components_included,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7067,Batting helmet accessories included,batting-helmet-accessories-included,batting_helmet_accessories_included,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7068,Batting tee base design,batting-tee-base-design,batting_tee_base_design,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7069,BB gun action type,bb-gun-action-type,bb_gun_action_type,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7070,BB gun caliber,bb-gun-caliber,bb_gun_caliber,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7071,BB gun part type,bb-gun-part-type,bb_gun_part_type,20,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7072,Bead hole style,bead-hole-style,bead_hole_style,13,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7073,Bean bag fabric material,bean-bag-fabric-material,bean_bag_fabric_material,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7074,Bearing clearance,bearing-clearance,bearing_clearance,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7075,Bearing construction type,bearing-construction-type,bearing_construction_type,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7076,Bearing lubrication,bearing-lubrication,bearing_lubrication,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7077,Bearing material,bearing-material,bearing_material,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7078,Bearing rating,bearing-rating,bearing_rating,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7079,Bearing seal code,bearing-seal-code,bearing_seal_code,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7080,Bearing seal type,bearing-seal-type,bearing_seal_type,6,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7081,Bearing shield type,bearing-shield-type,bearing_shield_type,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7082,Bearing size code,bearing-size-code,bearing_size_code,5,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7083,Bearing type,bearing-type,bearing_type,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7084,Bell actuation mechanism,bell-actuation-mechanism,bell_actuation_mechanism,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7085,Bezel graduation units,bezel-graduation-units,bezel_graduation_units,4,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7086,Bicycle brake set components included,bicycle-brake-set-components-included,bicycle_brake_set_components_included,11,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7087,Bicycle cage mounting position,bicycle-cage-mounting-position,bicycle_cage_mounting_position,9,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7088,Bicycle computer mount placement,bicycle-computer-mount-placement,bicycle_computer_mount_placement,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7089,Bicycle folding mechanism,bicycle-folding-mechanism,bicycle_folding_mechanism,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7090,Bicycle frame design,bicycle-frame-design,bicycle_frame_design,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7091,Bicycle frame style,bicycle-frame-style,bicycle_frame_style,7,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7092,Bicycle handlebar type,bicycle-handlebar-type,bicycle_handlebar_type,13,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7093,Bicycle headset configuration,bicycle-headset-configuration,bicycle_headset_configuration,9,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
base_attributes,7094,Bicycle hub type,bicycle-hub-type,bicycle_hub_type,10,,,ad206247ecc45a95fe4b01bce2ad2f0e7bec3c66,455818cf3a5ae41f1db23c244adf1b5694691b88,INITIAL_RESEARCH
